name,gender,species,breed,year,county
BEN,M,dog,Unknown,2011,Kings
BEN,M,dog,Beagle Crossbreed,2011,New York
BEN,M,dog,Shih Tzu,2011,New York
BEN,M,dog,Border Collie,2012,Kings
BEN,M,dog,Chihuahua,2012,Kings
BEN,M,dog,Cairn Terrier,2012,New York
BEN,M,dog,Golden Retriever,2012,New York
BEN,M,dog,Golden Retriever,2012,New York
BEN,M,dog,Unknown,2012,New York
BEN,M,dog,Yorkshire Terrier,2012,New York
BEN,M,dog,Chow Chow,2013,Kings
BEN,M,dog,"Poodle, Toy",2013,Kings
BEN,M,dog,Yorkshire Terrier,2013,New York
BEN,M,dog,Golden Retriever,2013,Richmond
BEN,M,dog,Labrador Retriever,2014,Kings
BEN,M,dog,Pembroke Welsh Corgi,2014,Kings
BENANCIO,M,dog,Terrier mix,2013,New York
BENDEL,M,dog,Yorkshire Terrier,2007,Kings
BENDER,M,dog,Labrador Retriever,2007,Queens
BENEDICT,M,dog,"Poodle, Miniature",2012,New York
BENEDICT,M,dog,"Poodle, Miniature",2012,New York
BENEDICT,M,dog,Black Russian Terrier,2013,Kings
BENELLI,M,dog,Pointer,2013,Richmond
BENES,F,dog,American Pit Bull Mix / Pit Bull Mix,2007,Queens
BENGGY,M,dog,"Poodle, Toy",2007,Queens
BENGI,M,dog,Unknown,2008,Bronx
BENGI,M,dog,Yorkshire Terrier,2009,Bronx
BENGI,M,dog,Bichon Frise,2009,New York
BENGI,M,dog,Yorkshire Terrier,2010,Queens
BENGI,M,dog,Cairn Terrier,2011,Bronx
BENGIE,M,dog,"Poodle, Standard",2008,Bronx
BENGIE,M,dog,"Poodle, Standard",2008,Bronx
BENGIE,M,dog,Pomeranian,2010,Kings
BENGY,M,dog,Shih Tzu,2008,Kings
BENI,M,dog,"Bull Dog, French",2007,Kings
BENI,M,dog,Maltese,2014,Kings
BENICIO,M,dog,Havanese,2010,New York
BENICIO,M,dog,West High White Terrier,2011,Kings
BENITO,M,dog,Unknown,2009,Kings
BENJAMIN,M,dog,Bassett Hound,2007,Kings
BENJAMIN,M,dog,Golden Retriever,2007,New York
BENJAMIN,M,dog,Shih Tzu,2007,New York
BENJAMIN,M,dog,Unknown,2007,New York
BENJAMIN,M,dog,Cavalier King Charles Spaniel,2007,Richmond
BENJAMIN,M,dog,Puggle,2007,Richmond
BENJAMIN,M,dog,Unknown,2007,Richmond
BENJAMIN,M,dog,American Pit Bull Terrier/Pit Bull,2008,Kings
BENJAMIN,M,dog,American Pit Bull Terrier/Pit Bull,2008,Kings
BENJAMIN,M,dog,Shih Tzu,2008,Kings
BENJAMIN,M,dog,German Shepherd Dog,2008,New York
BENJAMIN,M,dog,Unknown,2008,New York
BENJAMIN,M,dog,American Pit Bull Terrier/Pit Bull,2008,Queens
BENJAMIN,M,dog,Golden Retriever,2009,Bronx
BENJAMIN,M,dog,Unknown,2009,Kings
BENJAMIN,M,dog,Chihuahua Crossbreed,2009,New York
BENJAMIN,M,dog,Shih Tzu,2009,New York
BENJAMIN,M,dog,"Schnauzer, Miniature",2009,Queens
BENJAMIN,M,dog,Beagle,2010,Kings
BENJAMIN,M,dog,Unknown,2010,Kings
BENJAMIN,M,dog,Boxer,2010,New York
BENJAMIN,M,dog,"Bull Dog, French",2010,New York
BENJAMIN,M,dog,Beagle,2010,Queens
BENJAMIN,M,dog,Pomeranian,2011,Bronx
BENJAMIN,M,dog,Unknown,2011,Bronx
BENJAMIN,M,dog,Maltese,2011,New York
BENJAMIN,M,dog,Shih Tzu,2011,New York
BENJAMIN,M,dog,Unknown,2011,New York
BENJAMIN,M,dog,West High White Terrier,2011,New York
BENJAMIN,M,dog,Shih Tzu,2011,Richmond
BENJAMIN,M,dog,Shih Tzu,2011,Richmond
BENJAMIN,M,dog,Boxer,2012,Kings
BENJAMIN,M,dog,Boxer,2012,Kings
BENJAMIN,M,dog,Cavalier King Charles Spaniel,2012,Kings
BENJAMIN,M,dog,Havanese,2012,Kings
BENJAMIN,M,dog,Jack Russell Terrier,2012,New York
BENJAMIN,M,dog,Unknown,2012,New York
BENJAMIN,M,dog,Unknown,2012,New York
BENJAMIN,M,dog,Yorkshire Terrier,2012,Queens
BENJAMIN,M,dog,American Pit Bull Mix / Pit Bull Mix,2013,Bronx
BENJAMIN,M,dog,"Bull Dog, English",2013,New York
BENJAMIN,M,dog,Standard Schnauzer,2013,New York
BENJAMIN,M,dog,Dachshund Smooth Coat Miniature,2013,Queens
BENJAMIN,M,dog,Golden Retriever,2013,Queens
BENJAMINA,F,dog,Unknown,2007,New York
BENJE,M,dog,Puggle,2012,Kings
BENJI,F,dog,Maltese,2009,Queens
BENJI,F,dog,Pekingese,2010,Queens
BENJI,F,dog,Pomeranian,2012,Kings
BENJI,F,dog,Akita Crossbreed,2013,Kings
BENJI,F,dog,Shih Tzu Crossbreed,2014,New York
BENJI,M,dog,"Poodle, Standard",2007,Bronx
BENJI,M,dog,Chihuahua,2007,Kings
BENJI,M,dog,Shih Tzu,2007,Kings
BENJI,M,dog,Shih Tzu,2007,Kings
BENJI,M,dog,Unknown,2007,Kings
BENJI,M,dog,Yorkshire Terrier,2007,Kings
BENJI,M,dog,Beagle,2007,Queens
BENJI,M,dog,Cocker Spaniel,2007,Queens
BENJI,M,dog,Cocker Spaniel,2007,Queens
BENJI,M,dog,Unknown,2007,Queens
BENJI,M,dog,Yorkshire Terrier,2007,Richmond
BENJI,M,dog,Yorkshire Terrier,2007,Richmond
BENJI,M,dog,Yorkshire Terrier,2008,Bronx
BENJI,M,dog,Yorkshire Terrier,2008,Bronx
BENJI,M,dog,Lhasa Apso,2008,Kings
BENJI,M,dog,Puggle,2008,Kings
BENJI,M,dog,Shih Tzu,2008,Kings
BENJI,M,dog,Unknown,2008,Kings
BENJI,M,dog,Unknown,2008,Kings
BENJI,M,dog,Lhasa Apso,2008,New York
BENJI,M,dog,Yorkshire Terrier,2008,New York
BENJI,M,dog,Pomeranian,2008,Queens
BENJI,M,dog,Pomeranian,2008,Queens
BENJI,M,dog,Yorkshire Terrier,2008,Queens
BENJI,M,dog,Chihuahua,2008,Richmond
BENJI,M,dog,Unknown,2008,Richmond
BENJI,M,dog,Unknown,2008,Richmond
BENJI,M,dog,Shih Tzu,2009,Bronx
BENJI,M,dog,Silky Terrier,2009,Bronx
BENJI,M,dog,Unknown,2009,Bronx
BENJI,M,dog,Yorkshire Terrier,2009,Bronx
BENJI,M,dog,Chihuahua,2009,Kings
BENJI,M,dog,"Poodle, Toy",2009,Kings
BENJI,M,dog,Puggle,2009,Kings
BENJI,M,dog,Unknown,2009,Kings
BENJI,M,dog,Unknown,2009,Kings
BENJI,M,dog,Shih Tzu,2009,New York
BENJI,M,dog,Unknown,2009,New York
BENJI,M,dog,Unknown,2009,New York
BENJI,M,dog,Unknown,2009,New York
BENJI,M,dog,Unknown,2009,New York
BENJI,M,dog,Bichon Frise,2009,Queens
BENJI,M,dog,Shih Tzu,2009,Queens
BENJI,M,dog,Yorkshire Terrier,2010,Bronx
BENJI,M,dog,Yorkshire Terrier,2010,Bronx
BENJI,M,dog,Yorkshire Terrier,2010,Bronx
BENJI,M,dog,Cairn Terrier,2010,Kings
BENJI,M,dog,Shih Tzu,2010,Kings
BENJI,M,dog,Yorkshire Terrier,2010,Kings
BENJI,M,dog,Yorkshire Terrier,2010,Kings
BENJI,M,dog,Havanese,2010,New York
BENJI,M,dog,Unknown,2010,New York
BENJI,M,dog,Dachshund Smooth Coat,2010,Queens
BENJI,M,dog,"Poodle, Toy",2010,Queens
BENJI,M,dog,Unknown,2010,Queens
BENJI,M,dog,Unknown,2010,Queens
BENJI,M,dog,Maltese,2011,Bronx
BENJI,M,dog,Yorkshire Terrier,2011,Bronx
BENJI,M,dog,Petit Basset Griffon Vendeen,2011,Kings
BENJI,M,dog,Shih Tzu,2011,Kings
BENJI,M,dog,Shih Tzu,2011,Kings
BENJI,M,dog,Shih Tzu,2011,Kings
BENJI,M,dog,Unknown,2011,Kings
BENJI,M,dog,Yorkshire Terrier,2011,Kings
BENJI,M,dog,Yorkshire Terrier,2011,Kings
BENJI,M,dog,Dachshund Smooth Coat Miniature,2011,New York
BENJI,M,dog,Cocker Spaniel,2011,Queens
BENJI,M,dog,Maltese,2011,Queens
BENJI,M,dog,West Highland White Terrier,2011,Queens
BENJI,M,dog,Chihuahua,2011,Richmond
BENJI,M,dog,Shih Tzu,2011,Richmond
BENJI,M,dog,Unknown,2011,Richmond
BENJI,M,dog,German Shepherd Dog,2012,Bronx
BENJI,M,dog,"Schnauzer, Standard",2012,Bronx
BENJI,M,dog,Unknown,2012,Bronx
BENJI,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,Kings
BENJI,M,dog,Beagle,2012,Kings
BENJI,M,dog,Bichon Frise,2012,Kings
BENJI,M,dog,Maltese,2012,Kings
BENJI,M,dog,Poodle,2012,Kings
BENJI,M,dog,Unknown,2012,Kings
BENJI,M,dog,Unknown,2012,Kings
BENJI,M,dog,Unknown,2012,Kings
BENJI,M,dog,Basenji,2012,New York
BENJI,M,dog,Boston Terrier,2012,New York
BENJI,M,dog,Papillon,2012,New York
BENJI,M,dog,"Poodle, Miniature",2012,New York
BENJI,M,dog,Pug,2012,New York
BENJI,M,dog,Terrier mix,2012,New York
BENJI,M,dog,Yorkshire Terrier,2012,New York
BENJI,M,dog,Australian Shepherd,2012,Queens
BENJI,M,dog,Unknown,2012,Queens
BENJI,M,dog,Unknown,2012,Queens
BENJI,M,dog,Yorkshire Terrier,2012,Queens
BENJI,M,dog,Chihuahua,2013,Bronx
BENJI,M,dog,Maltese,2013,Bronx
BENJI,M,dog,Miniature Pinscher,2013,Bronx
BENJI,M,dog,"Poodle, Toy",2013,Bronx
BENJI,M,dog,Shih Tzu,2013,Bronx
BENJI,M,dog,Shih Tzu,2013,Kings
BENJI,M,dog,Shih Tzu,2013,Kings
BENJI,M,dog,Unknown,2013,Kings
BENJI,M,dog,Australian Shepherd,2013,New York
BENJI,M,dog,Bichon Frise,2013,New York
BENJI,M,dog,Border Collie,2013,New York
BENJI,M,dog,Chihuahua,2013,New York
BENJI,M,dog,Dachshund Smooth Coat,2013,New York
BENJI,M,dog,Dachshund Smooth Coat Miniature,2013,New York
BENJI,M,dog,"Poodle, Miniature",2013,New York
BENJI,M,dog,Tibetan Terrier,2013,New York
BENJI,M,dog,West High White Terrier,2013,New York
BENJI,M,dog,Yorkshire Terrier,2013,New York
BENJI,M,dog,Yorkshire Terrier,2013,New York
BENJI,M,dog,American Pit Bull Mix / Pit Bull Mix,2013,Queens
BENJI,M,dog,Yorkshire Terrier,2013,Queens
BENJI,M,dog,Boston Terrier,2014,Bronx
BENJI,M,dog,Goldendoodle,2014,Bronx
BENJI,M,dog,Poodle Crossbreed,2014,Bronx
BENJI,M,dog,"Poodle, Toy",2014,Bronx
BENJI,M,dog,West Highland White Terrier,2014,Bronx
BENJI,M,dog,Brussels Griffon,2014,Kings
BENJI,M,dog,Pembroke Welsh Corgi,2014,Kings
BENJI,M,dog,"Shar-Pei, Chinese",2014,Kings
BENJI,M,dog,Unknown,2014,Kings
BENJI,M,dog,Yorkshire Terrier,2014,Kings
BENJI,M,dog,Border Collie,2014,New York
BENJI,M,dog,Chihuahua,2014,New York
BENJI,M,dog,Maltese,2014,New York
BENJI,M,dog,Labradoodle,2014,Queens
BENJI,M,dog,Yorkshire Terrier,2014,Queens
BENJI-RAY,M,dog,Pomeranian,2007,Bronx
BENJICONCEPCION,M,dog,Bichon Frise,2008,Bronx
BENJIE,M,dog,Chihuahua,2008,Bronx
BENJIE,M,dog,"Schnauzer, Miniature",2009,Queens
BENJIE,M,dog,Yorkshire Terrier Crossbreed,2012,New York
BENJIMAN,M,dog,Bassett Hound,2012,New York
BENJIMIN,M,dog,"Bull Dog, French",2011,New York
BENJU,M,dog,Yorkshire Terrier,2013,Kings
BENJY,M,dog,Chihuahua,2009,New York
BENNA,F,dog,American Pit Bull Mix / Pit Bull Mix,2007,Kings
BENNA,F,dog,American Pit Bull Mix / Pit Bull Mix,2007,Kings
BENNA,F,dog,Jack Russell Terrier,2007,Kings
BENNET,M,dog,Labrador Retriever Crossbreed,2012,New York
BENNETT,F,dog,Unknown,2009,Kings
BENNETT,M,dog,Miniature Pinscher,2007,Bronx
BENNETT,M,dog,"Poodle, Miniature",2008,New York
BENNETT,M,dog,"Schnauzer, Miniature",2009,Kings
BENNETT,M,dog,Beagle,2010,Queens
BENNETT,M,dog,"Bull Dog, English",2011,New York
BENNETT,M,dog,Cavalier King Charles Spaniel,2012,New York
BENNETT,M,dog,Cavalier King Charles Spaniel,2013,New York
BENNETT,M,dog,Australian Shepherd,2014,New York
BENNIE,M,dog,Unknown,2007,New York
BENNIE,M,dog,Dachshund Smooth Coat,2009,Bronx
BENNIE,M,dog,Chihuahua,2010,Queens
BENNIE,M,dog,Unknown,2011,New York
BENNIE,M,dog,Havanese,2011,Queens
BENNIE,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,Kings
BENNIE,M,dog,Silky Terrier,2012,Kings
BENNIE,M,dog,Silky Terrier,2012,Kings
BENNIE,M,dog,Chihuahua,2013,New York
BENNO,M,dog,Maltese,2014,Kings
BENNY,F,dog,Unknown,2008,Kings
BENNY,F,dog,Unknown,2008,Kings
BENNY,F,dog,Cavalier King Charles Spaniel,2010,New York
BENNY,F,dog,Labrador Retriever,2012,New York
BENNY,F,dog,Labrador Retriever,2012,New York
BENNY,M,dog,Labrador Retriever,2007,Bronx
BENNY,M,dog,Shih Tzu,2007,Bronx
BENNY,M,dog,Yorkshire Terrier,2007,Bronx
BENNY,M,dog,Akita,2007,Kings
BENNY,M,dog,Havanese,2007,New York
BENNY,M,dog,Italian Greyhound,2007,New York
BENNY,M,dog,Italian Greyhound,2007,New York
BENNY,M,dog,Maltese,2007,New York
BENNY,M,dog,Unknown,2007,New York
BENNY,M,dog,Unknown,2007,New York
BENNY,M,dog,Unknown,2007,New York
BENNY,M,dog,Unknown,2007,Queens
BENNY,M,dog,"Schnauzer, Miniature",2008,Kings
BENNY,M,dog,Unknown,2008,Kings
BENNY,M,dog,Chihuahua,2008,New York
BENNY,M,dog,Chihuahua,2008,New York
BENNY,M,dog,Norwich Terrier,2008,New York
BENNY,M,dog,Shih Tzu,2008,New York
BENNY,M,dog,Boxer,2008,Queens
BENNY,M,dog,Lhasa Apso,2008,Queens
BENNY,M,dog,Unknown,2008,Queens
BENNY,M,dog,Unknown,2008,Richmond
BENNY,M,dog,Unknown,2009,Bronx
BENNY,M,dog,"Bull Dog, French",2009,New York
BENNY,M,dog,Chihuahua,2009,New York
BENNY,M,dog,"Poodle, Miniature",2009,New York
BENNY,M,dog,"Poodle, Miniature",2009,New York
BENNY,M,dog,Shih Tzu,2009,New York
BENNY,M,dog,Boston Terrier,2009,Queens
BENNY,M,dog,Shih Tzu,2009,Queens
BENNY,M,dog,Shih Tzu,2009,Richmond
BENNY,M,dog,Dachshund Smooth Coat,2010,Kings
BENNY,M,dog,Unknown,2010,Kings
BENNY,M,dog,West High White Terrier,2010,Kings
BENNY,M,dog,"Bull Dog, English",2010,New York
BENNY,M,dog,"Dachshund, Long Haired Miniature",2010,New York
BENNY,M,dog,Labradoodle,2010,New York
BENNY,M,dog,Shih Tzu,2010,New York
BENNY,M,dog,Unknown,2010,New York
BENNY,M,dog,"Poodle, Miniature",2010,Queens
BENNY,M,dog,Shih Tzu,2010,Queens
BENNY,M,dog,Shih Tzu,2010,Queens
BENNY,M,dog,Siberian Husky,2010,Queens
BENNY,M,dog,Unknown,2010,Queens
BENNY,M,dog,Unknown,2010,Queens
BENNY,M,dog,Cocker Spaniel,2011,Bronx
BENNY,M,dog,Boston Terrier,2011,Kings
BENNY,M,dog,Bull Terrier,2011,New York
BENNY,M,dog,Chihuahua,2011,New York
BENNY,M,dog,German Shepherd Crossbreed,2011,New York
BENNY,M,dog,Labrador Retriever,2011,New York
BENNY,M,dog,"Poodle, Miniature",2011,New York
BENNY,M,dog,Beagle Crossbreed,2011,Richmond
BENNY,M,dog,Boston Terrier,2012,New York
BENNY,M,dog,Cavalier King Charles Spaniel,2012,New York
BENNY,M,dog,Dachshund,2012,New York
BENNY,M,dog,Maltese,2012,New York
BENNY,M,dog,"Poodle, Miniature",2012,New York
BENNY,M,dog,Unknown,2012,New York
BENNY,M,dog,Unknown,2012,New York
BENNY,M,dog,West High White Terrier,2012,New York
BENNY,M,dog,Beagle,2013,Bronx
BENNY,M,dog,Dachshund,2013,Kings
BENNY,M,dog,Terrier Crossbreed,2013,Kings
BENNY,M,dog,Wheaton Terrier,2013,Kings
BENNY,M,dog,Wheaton Terrier,2013,Kings
BENNY,M,dog,Belgian Malinois,2013,New York
BENNY,M,dog,Jack Russell Terrier,2013,New York
BENNY,M,dog,Maltese,2013,New York
BENNY,M,dog,Dachshund Smooth Coat Miniature,2013,Queens
BENNY,M,dog,Labrador Retriever Crossbreed,2014,Kings
BENNY,M,dog,German Shepherd Crossbreed,2014,New York
BENNY,M,dog,"Schnauzer, Miniature",2014,New York
BENNY,M,dog,Yorkshire Terrier,2014,Queens
BENNY,M,dog,Yorkshire Terrier,2014,Queens
BENNY,M,dog,Standard Schnauzer,2014,Richmond
BENSHEE,F,dog,Beagle,2012,Queens
BENSKY,M,dog,Plott,2011,Queens
BENSON,F,dog,Terrier mix,2014,New York
BENSON,M,dog,American Staffordshire Terrier,2008,Kings
BENSON,M,dog,Beagle,2008,Kings
BENSON,M,dog,Shih Tzu,2008,New York
BENSON,M,dog,Unknown,2008,Richmond
BENSON,M,dog,Boxer,2009,Kings
BENSON,M,dog,Weimaraner,2009,New York
BENSON,M,dog,Weimaraner,2009,New York
BENSON,M,dog,"Bull Dog, English",2010,Kings
BENSON,M,dog,Wheaton Terrier,2010,Queens
BENSON,M,dog,Boxer,2011,Kings
BENSON,M,dog,Airedale Terrier,2011,New York
BENSON,M,dog,Shih Tzu,2011,New York
BENSON,M,dog,Labrador Retriever,2012,Kings
BENSON,M,dog,Soft Coated Wheaten Terrier,2012,Kings
BENSON,M,dog,Yorkshire Terrier,2012,Kings
BENSON,M,dog,German Shepherd Crossbreed,2012,New York
BENSON,M,dog,"Bull Dog, French",2012,Queens
BENSON,M,dog,"Bull Dog, French",2013,New York
BENSON,M,dog,Labradoodle,2013,New York
BENSON,M,dog,Labrador Retriever,2013,New York
BENSON,M,dog,Labrador Retriever,2014,Kings
BENTLEY,F,dog,Havanese,2010,New York
BENTLEY,F,dog,Shih Tzu,2010,New York
BENTLEY,F,dog,Saint Bernard,2010,Richmond
BENTLEY,F,dog,Unknown,2012,New York
BENTLEY,F,dog,Labrador Retriever,2013,New York
BENTLEY,M,dog,Maltese,2007,Kings
BENTLEY,M,dog,Yorkshire Terrier,2007,Kings
BENTLEY,M,dog,Maltese,2007,New York
BENTLEY,M,dog,Vizsla,2007,New York
BENTLEY,M,dog,Vizsla,2007,New York
BENTLEY,M,dog,Weimaraner,2007,Queens
BENTLEY,M,dog,Yorkshire Terrier,2007,Queens
BENTLEY,M,dog,Labrador Retriever,2007,Richmond
BENTLEY,M,dog,"Bull Dog, English",2008,Kings
BENTLEY,M,dog,Cavalier King Charles Spaniel,2008,Kings
BENTLEY,M,dog,Maltese,2008,Kings
BENTLEY,M,dog,Yorkshire Terrier,2008,Kings
BENTLEY,M,dog,Cavalier King Charles Spaniel,2008,New York
BENTLEY,M,dog,Havanese,2008,New York
BENTLEY,M,dog,Shetland Sheepdog,2008,New York
BENTLEY,M,dog,Shetland Sheepdog,2008,New York
BENTLEY,M,dog,St. Bernard,2008,New York
BENTLEY,M,dog,Unknown,2008,New York
BENTLEY,M,dog,Chihuahua,2008,Queens
BENTLEY,M,dog,Rottweiler,2008,Queens
BENTLEY,M,dog,Rottweiler,2008,Queens
BENTLEY,M,dog,Maltese Crossbreed,2009,Bronx
BENTLEY,M,dog,Pomeranian,2009,Kings
BENTLEY,M,dog,Pomeranian,2009,Kings
BENTLEY,M,dog,Rhodesian Ridgeback,2009,Kings
BENTLEY,M,dog,Unknown,2009,Kings
BENTLEY,M,dog,Maltese,2009,New York
BENTLEY,M,dog,Maltese,2009,New York
BENTLEY,M,dog,Silky Terrier,2009,New York
BENTLEY,M,dog,Unknown,2009,New York
BENTLEY,M,dog,Yorkshire Terrier,2009,New York
BENTLEY,M,dog,Shih Tzu,2009,Queens
BENTLEY,M,dog,Golden Retriever,2009,Richmond
BENTLEY,M,dog,Unknown,2009,Richmond
BENTLEY,M,dog,Yorkshire Terrier,2009,Richmond
BENTLEY,M,dog,Maltese,2010,Kings
BENTLEY,M,dog,Yorkshire Terrier,2010,Kings
BENTLEY,M,dog,American Pit Bull Mix / Pit Bull Mix,2010,New York
BENTLEY,M,dog,American Pit Bull Mix / Pit Bull Mix,2010,New York
BENTLEY,M,dog,Cavalier King Charles Spaniel,2010,New York
BENTLEY,M,dog,Unknown,2010,New York
BENTLEY,M,dog,Unknown,2010,New York
BENTLEY,M,dog,Yorkshire Terrier,2010,New York
BENTLEY,M,dog,Beagle Crossbreed,2010,Queens
BENTLEY,M,dog,Boxer,2010,Queens
BENTLEY,M,dog,Chihuahua,2010,Queens
BENTLEY,M,dog,Golden Retriever,2010,Queens
BENTLEY,M,dog,Havanese,2010,Queens
BENTLEY,M,dog,Rhodesian Ridgeback,2010,Queens
BENTLEY,M,dog,Rhodesian Ridgeback,2010,Queens
BENTLEY,M,dog,Shih Tzu,2010,Queens
BENTLEY,M,dog,Unknown,2010,Queens
BENTLEY,M,dog,Yorkshire Terrier,2010,Queens
BENTLEY,M,dog,Yorkshire Terrier,2010,Queens
BENTLEY,M,dog,Boxer,2010,Richmond
BENTLEY,M,dog,German Shepherd Crossbreed,2010,Richmond
BENTLEY,M,dog,Shih Tzu,2010,Richmond
BENTLEY,M,dog,Unknown,2010,Richmond
BENTLEY,M,dog,Bull Terrier,2011,Bronx
BENTLEY,M,dog,Shih Tzu,2011,Bronx
BENTLEY,M,dog,"Bull Dog, English",2011,Kings
BENTLEY,M,dog,Cavalier King Charles Spaniel,2011,Kings
BENTLEY,M,dog,Chihuahua,2011,Kings
BENTLEY,M,dog,Jack Russell Terrier,2011,Kings
BENTLEY,M,dog,Unknown,2011,Kings
BENTLEY,M,dog,Unknown,2011,Kings
BENTLEY,M,dog,Unknown,2011,Kings
BENTLEY,M,dog,Yorkshire Terrier,2011,Kings
BENTLEY,M,dog,American Pit Bull Terrier/Pit Bull,2011,New York
BENTLEY,M,dog,"Bull Dog, English",2011,New York
BENTLEY,M,dog,Cavalier King Charles Spaniel,2011,New York
BENTLEY,M,dog,"Shar-Pei, Chinese",2011,New York
BENTLEY,M,dog,"Shar-Pei, Chinese",2011,New York
BENTLEY,M,dog,Shih Tzu,2011,New York
BENTLEY,M,dog,Golden Retriever,2011,Queens
BENTLEY,M,dog,Jack Russell Terrier,2011,Queens
BENTLEY,M,dog,Maltese,2011,Queens
BENTLEY,M,dog,Weimaraner,2011,Queens
BENTLEY,M,dog,Maltipoo,2011,Richmond
BENTLEY,M,dog,Scottish Terrier,2011,Richmond
BENTLEY,M,dog,American Pit Bull Terrier/Pit Bull,2012,Bronx
BENTLEY,M,dog,Chihuahua,2012,Bronx
BENTLEY,M,dog,Shih Tzu,2012,Bronx
BENTLEY,M,dog,Unknown,2012,Bronx
BENTLEY,M,dog,Yorkshire Terrier,2012,Bronx
BENTLEY,M,dog,American Pit Bull Terrier/Pit Bull,2012,Kings
BENTLEY,M,dog,Collie Crossbreed,2012,Kings
BENTLEY,M,dog,German Shepherd Crossbreed,2012,Kings
BENTLEY,M,dog,Golden Retriever,2012,Kings
BENTLEY,M,dog,Golden Retriever,2012,Kings
BENTLEY,M,dog,Miniature Schnauzer,2012,Kings
BENTLEY,M,dog,Polish Lowland Sheepdog,2012,Kings
BENTLEY,M,dog,"Schnauzer, Miniature",2012,Kings
BENTLEY,M,dog,Shih Tzu,2012,Kings
BENTLEY,M,dog,Beagle,2012,New York
BENTLEY,M,dog,"Bull Dog, French",2012,New York
BENTLEY,M,dog,"Bull Dog, French",2012,New York
BENTLEY,M,dog,Italian Greyhound,2012,New York
BENTLEY,M,dog,Pug,2012,New York
BENTLEY,M,dog,Unknown,2012,New York
BENTLEY,M,dog,Yorkshire Terrier,2012,New York
BENTLEY,M,dog,Yorkshire Terrier,2012,New York
BENTLEY,M,dog,Yorkshire Terrier,2012,New York
BENTLEY,M,dog,Beagle Crossbreed,2012,Queens
BENTLEY,M,dog,Bernese Mountain Dog,2012,Queens
BENTLEY,M,dog,"Bull Dog, English",2012,Queens
BENTLEY,M,dog,"Bull Dog, English",2012,Queens
BENTLEY,M,dog,"Bull Dog, French",2012,Queens
BENTLEY,M,dog,Maltese,2012,Queens
BENTLEY,M,dog,Poodle,2012,Queens
BENTLEY,M,dog,"Poodle, Toy",2012,Queens
BENTLEY,M,dog,American Pit Bull Terrier/Pit Bull,2012,Richmond
BENTLEY,M,dog,Beagle Crossbreed,2012,Richmond
BENTLEY,M,dog,Unknown,2012,Richmond
BENTLEY,M,dog,West High White Terrier,2013,Bronx
BENTLEY,M,dog,Wheaton Terrier,2013,Bronx
BENTLEY,M,dog,Yorkshire Terrier,2013,Bronx
BENTLEY,M,dog,Chihuahua,2013,Kings
BENTLEY,M,dog,French Bulldog,2013,Kings
BENTLEY,M,dog,Shiba Inu,2013,Kings
BENTLEY,M,dog,Yorkshire Terrier,2013,Kings
BENTLEY,M,dog,American Pit Bull Mix / Pit Bull Mix,2013,New York
BENTLEY,M,dog,Chihuahua,2013,New York
BENTLEY,M,dog,Coton de Tulear,2013,New York
BENTLEY,M,dog,Maltese Crossbreed,2013,New York
BENTLEY,M,dog,Miniature Schnauzer,2013,New York
BENTLEY,M,dog,Pomeranian,2013,New York
BENTLEY,M,dog,Poodle,2013,New York
BENTLEY,M,dog,Yorkshire Terrier,2013,New York
BENTLEY,M,dog,Yorkshire Terrier,2013,New York
BENTLEY,M,dog,Yorkshire Terrier,2013,New York
BENTLEY,M,dog,Yorkshire Terrier,2013,New York
BENTLEY,M,dog,Jack Russell Terrier,2013,Queens
BENTLEY,M,dog,Maltese,2013,Queens
BENTLEY,M,dog,Maltese,2013,Queens
BENTLEY,M,dog,"Poodle, Miniature",2013,Queens
BENTLEY,M,dog,Yorkshire Terrier,2013,Queens
BENTLEY,M,dog,Bernese Mountain Dog,2013,Richmond
BENTLEY,M,dog,Jack Russell Terrier,2013,Richmond
BENTLEY,M,dog,American Pit Bull Mix / Pit Bull Mix,2014,Bronx
BENTLEY,M,dog,Labrador Retriever,2014,Bronx
BENTLEY,M,dog,Maltipoo,2014,Bronx
BENTLEY,M,dog,Shih Tzu,2014,Bronx
BENTLEY,M,dog,Golden Retriever,2014,Kings
BENTLEY,M,dog,Labrador Retriever Crossbreed,2014,Kings
BENTLEY,M,dog,Maltipoo,2014,Kings
BENTLEY,M,dog,Yorkshire Terrier,2014,Kings
BENTLEY,M,dog,American Pit Bull Terrier/Pit Bull,2014,New York
BENTLEY,M,dog,Dachshund,2014,New York
BENTLEY,M,dog,French Bulldog,2014,New York
BENTLEY,M,dog,Shih Tzu Crossbreed,2014,New York
BENTLEY,M,dog,Boxer,2014,Queens
BENTLEY,M,dog,French Bulldog,2014,Queens
BENTLEY,M,dog,Yorkshire Terrier,2014,Queens
BENTLEY,M,dog,Yorkshire Terrier,2014,Queens
BENTLEY,M,dog,Yorkshire Terrier Crossbreed,2014,Queens
BENTLI,M,dog,Poodle Crossbreed,2009,New York
BENTLY,M,dog,Pomeranian,2007,Richmond
BENTLY,M,dog,Beagle,2008,Queens
BENTLY,M,dog,Shih Tzu,2009,Bronx
BENTLY,M,dog,Australian Terrier,2009,Kings
